UserId,Latitude,Longitude,SensorId,Timestamp,Units,SensorType,Radiation
,0.04147,-119.829,S_11,2020-04-07 00:00:00,cpm,static,14.549
MySensor,0.18622,-119.904,M_50,2020-04-07 00:00:00,cpm,mobile,36.0694
HSS,0.219694,-119.871,M_10,2020-04-07 00:00:00,cpm,mobile,10.5168
RichardFox,0.201783,-119.887,M_11,2020-04-07 00:00:00,cpm,mobile,10.3804
MySensor,0.161286,-119.862,M_49,2020-04-07 00:00:00,cpm,mobile,41.6208
MySensor,0.180924,-119.876,M_9,2020-04-07 00:00:00,cpm,mobile,10.6163
XrayLady,0.04669,-119.738,M_23,2020-04-07 00:00:00,cpm,mobile,12.9819
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 00:00:00,cpm,mobile,42.2326
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 00:00:00,cpm,mobile,39.7577
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 00:00:00,cpm,mobile,30.8111
,0.16849,-119.79,S_15,2020-04-07 00:00:00,cpm,static,14.5178
HSS,0.145178,-119.842,M_13,2020-04-07 00:00:00,cpm,mobile,16.1625
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 00:00:00,cpm,mobile,39.6306
PeterLovesCrystals54,0.082913,-119.732,M_30,2020-04-07 01:00:00,cpm,mobile,15.9028
TestUnit,0.173888,-119.967,M_2,2020-04-07 01:00:00,cpm,mobile,27.9342
,0.1218,-119.904,S_6,2020-04-07 01:00:00,cpm,static,14.6661
HSS,0.042003,-119.761,M_22,2020-04-07 01:00:00,cpm,mobile,19.8819
CitizenScientist,0.190403,-119.842,M_12,2020-04-07 01:00:00,cpm,mobile,17.2034
,0.15689,-119.959,S_1,2020-04-07 01:00:00,cpm,static,15.7587
AS-2,0.061971,-119.749,M_29,2020-04-07 01:00:00,cpm,mobile,14.0542
RadCurieous,0.112041,-119.872,M_31,2020-04-07 01:00:00,cpm,mobile,16.8419
Ckimball,0.17368,-119.86,M_46,2020-04-07 01:00:00,cpm,mobile,40.455
CitizenScientist,0.028035,-119.841,M_24,2020-04-07 01:00:00,cpm,mobile,24.6667
,0.20764,-119.816,S_12,2020-04-07 01:00:00,cpm,static,14.6124
CitizenScientist,0.149683,-119.905,M_19,2020-04-07 01:00:00,cpm,mobile,22.5667
CitizenScientist,0.09729,-119.809,M_33,2020-04-07 01:00:00,cpm,mobile,29.7153
AS-3,0.138877,-119.842,M_14,2020-04-07 01:00:00,cpm,mobile,16.0472
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 01:00:00,cpm,mobile,41.789
MySensor,0.180924,-119.876,M_9,2020-04-07 01:00:00,cpm,mobile,10.1248
CitizenScientist,0.192592,-119.908,M_3,2020-04-07 01:00:00,cpm,mobile,21.3861
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 01:00:00,cpm,mobile,34.9056
UncleG,0.1739,-119.875,M_47,2020-04-07 01:00:00,cpm,mobile,39.7311
,0.15979,-119.807,S_13,2020-04-07 01:00:00,cpm,static,14.6037
MySensor,0.187897,-119.967,M_1,2020-04-07 01:00:00,cpm,mobile,28.976
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 01:00:00,cpm,mobile,30.8833
MySensor,0.201428,-119.855,M_6,2020-04-07 01:00:00,cpm,mobile,17.2806
HSS,0.219694,-119.871,M_10,2020-04-07 01:00:00,cpm,mobile,11.0891
XrayLady,0.04669,-119.738,M_23,2020-04-07 01:00:00,cpm,mobile,13.1819
ProfessorSievert,0.160328,-119.89,M_38,2020-04-07 01:00:00,cpm,mobile,42.3458
HSS,0.145178,-119.842,M_13,2020-04-07 01:00:00,cpm,mobile,16.2278
,0.04147,-119.829,S_11,2020-04-07 01:00:00,cpm,static,14.484
RichardFox,0.201783,-119.887,M_11,2020-04-07 01:00:00,cpm,mobile,10.3113
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 01:00:00,cpm,mobile,39.5486
MySensor,0.18071,-119.849,M_7,2020-04-07 01:00:00,cpm,mobile,11.6057
CitizenScientist,0.08327,-119.806,M_34,2020-04-07 01:00:00,cpm,mobile,30.2194
CitizenScientist,0.095456,-119.9,M_16,2020-04-07 01:00:00,cpm,mobile,15.7646
MySensor,0.18622,-119.904,M_50,2020-04-07 01:00:00,cpm,mobile,35.85
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 01:00:00,cpm,mobile,42.1328
CitizenScientist,0.125485,-119.861,M_43,2020-04-07 01:00:00,cpm,mobile,35.3137
CitizenScientist,0.140016,-119.83,M_15,2020-04-07 01:00:00,cpm,mobile,15.8306
,0.16849,-119.79,S_15,2020-04-07 01:00:00,cpm,static,14.6278
AS-1,0.044271,-119.771,M_28,2020-04-07 01:00:00,cpm,mobile,13.7931
Bob,0.153367,-119.897,M_37,2020-04-07 01:00:00,cpm,mobile,8.19444
MySensor,0.161286,-119.862,M_49,2020-04-07 01:00:00,cpm,mobile,42.7111
CitizenScientist,0.047802,-119.748,M_21,2020-04-07 01:00:00,cpm,mobile,33.1583
CitizenScientist,0.034558,-119.821,M_25,2020-04-07 01:00:00,cpm,mobile,28.3292
ASWillhiem,0.11194,-119.872,M_4,2020-04-07 01:00:00,cpm,mobile,15.0278
MySensor,0.19817,-119.826,M_8,2020-04-07 01:00:00,cpm,mobile,10.53
CitizenScientist,0.055812,-119.862,M_26,2020-04-07 01:00:00,cpm,mobile,33.6181
NeutronsAreFreeOfCharge,0.061816,-119.775,M_48,2020-04-07 01:00:00,cpm,mobile,41.4236
GermanWrinkler43,0.12437,-119.769,M_32,2020-04-07 01:00:00,cpm,mobile,29.7903
,0.15109,-119.91,S_4,2020-04-07 01:00:00,cpm,static,14.7453
CitizenScientist,0.125653,-119.88,M_39,2020-04-07 01:00:00,cpm,mobile,41.1528
CitizenScientist,0.191073,-119.869,M_5,2020-04-07 01:00:00,cpm,mobile,15.331
CitizenScientist,0.121719,-119.883,M_41,2020-04-07 01:00:00,cpm,mobile,33.4472
MutantX,0.116612,-119.891,M_40,2020-04-07 01:00:00,cpm,mobile,31.4819
CitizenScientist,0.017157,-119.806,M_27,2020-04-07 01:00:00,cpm,mobile,23.6414
,0.18299,-119.856,S_9,2020-04-07 01:00:00,cpm,static,14.6767
CitizenScientist,0.062383,-119.831,M_45,2020-04-07 01:00:00,cpm,mobile,40.1375
HiMarkHS,0.117483,-119.925,M_17,2020-04-07 01:00:00,cpm,mobile,32.7163
,0.1218,-119.793,S_14,2020-04-07 01:00:00,cpm,static,14.5517
TestUnit,0.173888,-119.967,M_2,2020-04-07 02:00:00,cpm,mobile,27.8375
CitizenScientist,0.095456,-119.9,M_16,2020-04-07 02:00:00,cpm,mobile,15.7409
MySensor,0.18622,-119.904,M_50,2020-04-07 02:00:00,cpm,mobile,36.05
,0.16849,-119.79,S_15,2020-04-07 02:00:00,cpm,static,14.4636
,0.15689,-119.959,S_1,2020-04-07 02:00:00,cpm,static,14.4536
MySensor,0.180924,-119.876,M_9,2020-04-07 02:00:00,cpm,mobile,10.4639
RichardFox,0.201783,-119.887,M_11,2020-04-07 02:00:00,cpm,mobile,11.0318
AS-1,0.044271,-119.771,M_28,2020-04-07 02:00:00,cpm,mobile,13.8958
HSS,0.219694,-119.871,M_10,2020-04-07 02:00:00,cpm,mobile,10.7418
ASWillhiem,0.11194,-119.872,M_4,2020-04-07 02:00:00,cpm,mobile,15.0597
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 02:00:00,cpm,mobile,41.3538
CitizenScientist,0.047802,-119.748,M_21,2020-04-07 02:00:00,cpm,mobile,34.4972
MySensor,0.161286,-119.862,M_49,2020-04-07 02:00:00,cpm,mobile,41.6542
Bob,0.153367,-119.897,M_37,2020-04-07 02:00:00,cpm,mobile,8.18611
CitizenScientist,0.034558,-119.821,M_25,2020-04-07 02:00:00,cpm,mobile,27.7542
CitizenScientist,0.140016,-119.83,M_15,2020-04-07 02:00:00,cpm,mobile,15.7292
HSS,0.145178,-119.842,M_13,2020-04-07 02:00:00,cpm,mobile,15.9875
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 02:00:00,cpm,mobile,35.8097
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 02:00:00,cpm,mobile,39.6569
ProfessorSievert,0.160328,-119.89,M_38,2020-04-07 02:00:00,cpm,mobile,41.3292
,0.1218,-119.904,S_6,2020-04-07 02:00:00,cpm,static,14.5491
,0.15979,-119.807,S_13,2020-04-07 02:00:00,cpm,static,15.5597
CitizenScientist,0.192592,-119.908,M_3,2020-04-07 02:00:00,cpm,mobile,21.5778
UncleG,0.1739,-119.875,M_47,2020-04-07 02:00:00,cpm,mobile,39.8372
PeterLovesCrystals54,0.082913,-119.732,M_30,2020-04-07 02:00:00,cpm,mobile,15.8042
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 02:00:00,cpm,mobile,40.9667
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 02:00:00,cpm,mobile,30.6444
AS-2,0.061971,-119.749,M_29,2020-04-07 02:00:00,cpm,mobile,14.0069
RadCurieous,0.112041,-119.872,M_31,2020-04-07 02:00:00,cpm,mobile,15.9667
MySensor,0.18071,-119.849,M_7,2020-04-07 02:00:00,cpm,mobile,11.514
XrayLady,0.04669,-119.738,M_23,2020-04-07 02:00:00,cpm,mobile,12.8972
,0.04147,-119.829,S_11,2020-04-07 02:00:00,cpm,static,14.6134
HSS,0.042003,-119.761,M_22,2020-04-07 02:00:00,cpm,mobile,19.7486
CitizenScientist,0.190403,-119.842,M_12,2020-04-07 02:00:00,cpm,mobile,17.3636
HiMarkHS,0.117483,-119.925,M_17,2020-04-07 02:00:00,cpm,mobile,32.8445
AS-3,0.138877,-119.842,M_14,2020-04-07 02:00:00,cpm,mobile,15.8194
CitizenScientist,0.09729,-119.809,M_33,2020-04-07 02:00:00,cpm,mobile,29.6806
CitizenScientist,0.017157,-119.806,M_27,2020-04-07 02:00:00,cpm,mobile,23.5508
CitizenScientist,0.149683,-119.905,M_19,2020-04-07 02:00:00,cpm,mobile,22.9694
,0.20764,-119.816,S_12,2020-04-07 02:00:00,cpm,static,14.5618
CitizenScientist,0.062383,-119.831,M_45,2020-04-07 02:00:00,cpm,mobile,38.9056
,0.15109,-119.91,S_4,2020-04-07 02:00:00,cpm,static,14.6213
Ckimball,0.17368,-119.86,M_46,2020-04-07 02:00:00,cpm,mobile,39.6423
CitizenScientist,0.028035,-119.841,M_24,2020-04-07 02:00:00,cpm,mobile,24.3181
MySensor,0.201428,-119.855,M_6,2020-04-07 02:00:00,cpm,mobile,17.5472
GermanWrinkler43,0.12437,-119.769,M_32,2020-04-07 02:00:00,cpm,mobile,30.1667
MySensor,0.19817,-119.826,M_8,2020-04-07 02:00:00,cpm,mobile,10.5756
NeutronsAreFreeOfCharge,0.061816,-119.775,M_48,2020-04-07 02:00:00,cpm,mobile,41.3556
CitizenScientist,0.121719,-119.883,M_41,2020-04-07 02:00:00,cpm,mobile,33.0333
CitizenScientist,0.08327,-119.806,M_34,2020-04-07 02:00:00,cpm,mobile,30.1986
MutantX,0.116612,-119.891,M_40,2020-04-07 02:00:00,cpm,mobile,32.2694
CitizenScientist,0.125485,-119.861,M_43,2020-04-07 02:00:00,cpm,mobile,33.3486
,0.18299,-119.856,S_9,2020-04-07 02:00:00,cpm,static,14.6485
,0.1218,-119.793,S_14,2020-04-07 02:00:00,cpm,static,14.6339
MySensor,0.187897,-119.967,M_1,2020-04-07 02:00:00,cpm,mobile,29.6279
CitizenScientist,0.055812,-119.862,M_26,2020-04-07 02:00:00,cpm,mobile,32.9778
CitizenScientist,0.125653,-119.88,M_39,2020-04-07 02:00:00,cpm,mobile,41.0125
CitizenScientist,0.191073,-119.869,M_5,2020-04-07 02:00:00,cpm,mobile,15.2791
AS-1,0.044271,-119.771,M_28,2020-04-07 03:00:00,cpm,mobile,13.8583
HSS,0.145178,-119.842,M_13,2020-04-07 03:00:00,cpm,mobile,16.0833
RichardFox,0.201783,-119.887,M_11,2020-04-07 03:00:00,cpm,mobile,10.6716
,0.16849,-119.79,S_15,2020-04-07 03:00:00,cpm,static,14.4959
XrayLady,0.04669,-119.738,M_23,2020-04-07 03:00:00,cpm,mobile,12.7597
MySensor,0.161286,-119.862,M_49,2020-04-07 03:00:00,cpm,mobile,41.7889
MySensor,0.180924,-119.876,M_9,2020-04-07 03:00:00,cpm,mobile,10.8639
,0.04147,-119.829,S_11,2020-04-07 03:00:00,cpm,static,14.6848
MySensor,0.18622,-119.904,M_50,2020-04-07 03:00:00,cpm,mobile,35.9056
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 03:00:00,cpm,mobile,41.425
CitizenScientist,0.140016,-119.83,M_15,2020-04-07 03:00:00,cpm,mobile,15.4389
CitizenScientist,0.047802,-119.748,M_21,2020-04-07 03:00:00,cpm,mobile,34.6222
HSS,0.219694,-119.871,M_10,2020-04-07 03:00:00,cpm,mobile,10.4165
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 03:00:00,cpm,mobile,35.4333
CitizenScientist,0.055812,-119.862,M_26,2020-04-07 03:00:00,cpm,mobile,32.9236
,0.18299,-119.856,S_9,2020-04-07 03:00:00,cpm,static,14.6123
GermanWrinkler43,0.12437,-119.769,M_32,2020-04-07 03:00:00,cpm,mobile,30.0347
CitizenScientist,0.125485,-119.861,M_43,2020-04-07 03:00:00,cpm,mobile,35.4653
MySensor,0.19817,-119.826,M_8,2020-04-07 03:00:00,cpm,mobile,10.0872
,0.1218,-119.904,S_6,2020-04-07 03:00:00,cpm,static,14.5872
CitizenScientist,0.08327,-119.806,M_34,2020-04-07 03:00:00,cpm,mobile,30.1403
CitizenScientist,0.121719,-119.883,M_41,2020-04-07 03:00:00,cpm,mobile,32.5306
ASWillhiem,0.11194,-119.872,M_4,2020-04-07 03:00:00,cpm,mobile,15.5153
CitizenScientist,0.034558,-119.821,M_25,2020-04-07 03:00:00,cpm,mobile,28.0514
MutantX,0.116612,-119.891,M_40,2020-04-07 03:00:00,cpm,mobile,32.7375
CitizenScientist,0.095456,-119.9,M_16,2020-04-07 03:00:00,cpm,mobile,15.7624
Bob,0.153367,-119.897,M_37,2020-04-07 03:00:00,cpm,mobile,8.26111
CitizenScientist,0.125653,-119.88,M_39,2020-04-07 03:00:00,cpm,mobile,41.1681
,0.15689,-119.959,S_1,2020-04-07 03:00:00,cpm,static,14.5077
,0.1218,-119.793,S_14,2020-04-07 03:00:00,cpm,static,14.6206
MySensor,0.201428,-119.855,M_6,2020-04-07 03:00:00,cpm,mobile,17.4486
CitizenScientist,0.017157,-119.806,M_27,2020-04-07 03:00:00,cpm,mobile,23.8267
HiMarkHS,0.117483,-119.925,M_17,2020-04-07 03:00:00,cpm,mobile,32.976
CitizenScientist,0.190403,-119.842,M_12,2020-04-07 03:00:00,cpm,mobile,17.5705
,0.20764,-119.816,S_12,2020-04-07 03:00:00,cpm,static,14.6672
CitizenScientist,0.028035,-119.841,M_24,2020-04-07 03:00:00,cpm,mobile,23.9597
,0.15109,-119.91,S_4,2020-04-07 03:00:00,cpm,static,14.5726
CitizenScientist,0.09729,-119.809,M_33,2020-04-07 03:00:00,cpm,mobile,29.6792
CitizenScientist,0.062383,-119.831,M_45,2020-04-07 03:00:00,cpm,mobile,39.3125
CitizenScientist,0.191073,-119.869,M_5,2020-04-07 03:00:00,cpm,mobile,15.9287
NeutronsAreFreeOfCharge,0.061816,-119.775,M_48,2020-04-07 03:00:00,cpm,mobile,41.2986
Ckimball,0.17368,-119.86,M_46,2020-04-07 03:00:00,cpm,mobile,39.9675
TestUnit,0.173888,-119.967,M_2,2020-04-07 03:00:00,cpm,mobile,28.1409
AS-3,0.138877,-119.842,M_14,2020-04-07 03:00:00,cpm,mobile,16.1125
HSS,0.042003,-119.761,M_22,2020-04-07 03:00:00,cpm,mobile,19.8819
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 03:00:00,cpm,mobile,41.1569
,0.15979,-119.807,S_13,2020-04-07 03:00:00,cpm,static,14.62
ProfessorSievert,0.160328,-119.89,M_38,2020-04-07 03:00:00,cpm,mobile,42.2183
UncleG,0.1739,-119.875,M_47,2020-04-07 03:00:00,cpm,mobile,40.14
CitizenScientist,0.192592,-119.908,M_3,2020-04-07 03:00:00,cpm,mobile,21.2597
MySensor,0.187897,-119.967,M_1,2020-04-07 03:00:00,cpm,mobile,29.9028
RadCurieous,0.112041,-119.872,M_31,2020-04-07 03:00:00,cpm,mobile,15.7278
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 03:00:00,cpm,mobile,30.7389
PeterLovesCrystals54,0.082913,-119.732,M_30,2020-04-07 03:00:00,cpm,mobile,15.5722
AS-2,0.061971,-119.749,M_29,2020-04-07 03:00:00,cpm,mobile,13.7375
CitizenScientist,0.149683,-119.905,M_19,2020-04-07 03:00:00,cpm,mobile,22.9917
MySensor,0.18071,-119.849,M_7,2020-04-07 03:00:00,cpm,mobile,11.5938
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 03:00:00,cpm,mobile,39.9139
NeutronsAreFreeOfCharge,0.061816,-119.775,M_48,2020-04-07 04:00:00,cpm,mobile,43.0051
CitizenScientist,0.062383,-119.831,M_45,2020-04-07 04:00:00,cpm,mobile,39.5486
CitizenScientist,0.017157,-119.806,M_27,2020-04-07 04:00:00,cpm,mobile,23.9639
HiMarkHS,0.117483,-119.925,M_17,2020-04-07 04:00:00,cpm,mobile,32.6337
,0.1218,-119.793,S_14,2020-04-07 04:00:00,cpm,static,14.7063
MutantX,0.116612,-119.891,M_40,2020-04-07 04:00:00,cpm,mobile,32.5861
CitizenScientist,0.121719,-119.883,M_41,2020-04-07 04:00:00,cpm,mobile,31.9986
CitizenScientist,0.191073,-119.869,M_5,2020-04-07 04:00:00,cpm,mobile,15.1385
Ckimball,0.17368,-119.86,M_46,2020-04-07 04:00:00,cpm,mobile,39.7066
CitizenScientist,0.125653,-119.88,M_39,2020-04-07 04:00:00,cpm,mobile,41.5681
CitizenScientist,0.028035,-119.841,M_24,2020-04-07 04:00:00,cpm,mobile,24.2361
,0.20764,-119.816,S_12,2020-04-07 04:00:00,cpm,static,14.618
,0.15109,-119.91,S_4,2020-04-07 04:00:00,cpm,static,14.5753
AS-3,0.138877,-119.842,M_14,2020-04-07 04:00:00,cpm,mobile,16.1847
MySensor,0.19817,-119.826,M_8,2020-04-07 04:00:00,cpm,mobile,10.5008
CitizenScientist,0.055812,-119.862,M_26,2020-04-07 04:00:00,cpm,mobile,33.0583
CitizenScientist,0.034558,-119.821,M_25,2020-04-07 04:00:00,cpm,mobile,28.1083
Bob,0.153367,-119.897,M_37,2020-04-07 04:00:00,cpm,mobile,8.23611
GermanWrinkler43,0.12437,-119.769,M_32,2020-04-07 04:00:00,cpm,mobile,29.8361
AS-1,0.044271,-119.771,M_28,2020-04-07 04:00:00,cpm,mobile,14.0514
,0.18299,-119.856,S_9,2020-04-07 04:00:00,cpm,static,14.4943
CitizenScientist,0.140016,-119.83,M_15,2020-04-07 04:00:00,cpm,mobile,15.5347
CitizenScientist,0.125485,-119.861,M_43,2020-04-07 04:00:00,cpm,mobile,35.9069
ASWillhiem,0.11194,-119.872,M_4,2020-04-07 04:00:00,cpm,mobile,15.3444
MySensor,0.187897,-119.967,M_1,2020-04-07 04:00:00,cpm,mobile,30.061
CitizenScientist,0.08327,-119.806,M_34,2020-04-07 04:00:00,cpm,mobile,30.0806
CitizenScientist,0.095456,-119.9,M_16,2020-04-07 04:00:00,cpm,mobile,15.7488
,0.04147,-119.829,S_11,2020-04-07 04:00:00,cpm,static,14.6874
HSS,0.145178,-119.842,M_13,2020-04-07 04:00:00,cpm,mobile,16.4194
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 04:00:00,cpm,mobile,40.8778
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 04:00:00,cpm,mobile,41.1431
MySensor,0.161286,-119.862,M_49,2020-04-07 04:00:00,cpm,mobile,41.2917
,0.16849,-119.79,S_15,2020-04-07 04:00:00,cpm,static,14.6676
XrayLady,0.04669,-119.738,M_23,2020-04-07 04:00:00,cpm,mobile,12.7861
HSS,0.219694,-119.871,M_10,2020-04-07 04:00:00,cpm,mobile,10.5863
MySensor,0.18622,-119.904,M_50,2020-04-07 04:00:00,cpm,mobile,35.975
MySensor,0.201428,-119.855,M_6,2020-04-07 04:00:00,cpm,mobile,17.1236
CitizenScientist,0.047802,-119.748,M_21,2020-04-07 04:00:00,cpm,mobile,34.4722
TestUnit,0.173888,-119.967,M_2,2020-04-07 04:00:00,cpm,mobile,28.1999
RichardFox,0.201783,-119.887,M_11,2020-04-07 04:00:00,cpm,mobile,12.7597
MySensor,0.180924,-119.876,M_9,2020-04-07 04:00:00,cpm,mobile,10.6502
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 04:00:00,cpm,mobile,34.3319
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 04:00:00,cpm,mobile,42.1763
UncleG,0.1739,-119.875,M_47,2020-04-07 04:00:00,cpm,mobile,39.1566
PeterLovesCrystals54,0.082913,-119.732,M_30,2020-04-07 04:00:00,cpm,mobile,15.675
,0.15689,-119.959,S_1,2020-04-07 04:00:00,cpm,static,14.6313
RadCurieous,0.112041,-119.872,M_31,2020-04-07 04:00:00,cpm,mobile,15.7208
CitizenScientist,0.09729,-119.809,M_33,2020-04-07 04:00:00,cpm,mobile,29.9861
CitizenScientist,0.149683,-119.905,M_19,2020-04-07 04:00:00,cpm,mobile,22.5056
ProfessorSievert,0.160328,-119.89,M_38,2020-04-07 04:00:00,cpm,mobile,41.2472
AS-2,0.061971,-119.749,M_29,2020-04-07 04:00:00,cpm,mobile,14.0042
MySensor,0.18071,-119.849,M_7,2020-04-07 04:00:00,cpm,mobile,11.7417
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 04:00:00,cpm,mobile,30.5208
,0.1218,-119.904,S_6,2020-04-07 04:00:00,cpm,static,14.6015
CitizenScientist,0.192592,-119.908,M_3,2020-04-07 04:00:00,cpm,mobile,21.7194
HSS,0.042003,-119.761,M_22,2020-04-07 04:00:00,cpm,mobile,19.9556
CitizenScientist,0.190403,-119.842,M_12,2020-04-07 04:00:00,cpm,mobile,16.9898
,0.15979,-119.807,S_13,2020-04-07 04:00:00,cpm,static,14.5794
,0.20764,-119.816,S_12,2020-04-07 05:00:00,cpm,static,14.5259
CitizenScientist,0.062383,-119.831,M_45,2020-04-07 05:00:00,cpm,mobile,38.9319
MutantX,0.116612,-119.891,M_40,2020-04-07 05:00:00,cpm,mobile,31.5014
,0.15109,-119.91,S_4,2020-04-07 05:00:00,cpm,static,14.6702
CitizenScientist,0.191073,-119.869,M_5,2020-04-07 05:00:00,cpm,mobile,15.2826
,0.1218,-119.793,S_14,2020-04-07 05:00:00,cpm,static,14.5237
AS-3,0.138877,-119.842,M_14,2020-04-07 05:00:00,cpm,mobile,16.2514
HiMarkHS,0.117483,-119.925,M_17,2020-04-07 05:00:00,cpm,mobile,32.7741
,0.18299,-119.856,S_9,2020-04-07 05:00:00,cpm,static,15.8478
CitizenScientist,0.121719,-119.883,M_41,2020-04-07 05:00:00,cpm,mobile,32.5028
CitizenScientist,0.017157,-119.806,M_27,2020-04-07 05:00:00,cpm,mobile,24.0722
CitizenScientist,0.125653,-119.88,M_39,2020-04-07 05:00:00,cpm,mobile,43.002
MySensor,0.201428,-119.855,M_6,2020-04-07 05:00:00,cpm,mobile,17.2556
Ckimball,0.17368,-119.86,M_46,2020-04-07 05:00:00,cpm,mobile,39.3514
GermanWrinkler43,0.12437,-119.769,M_32,2020-04-07 05:00:00,cpm,mobile,29.7333
MySensor,0.187897,-119.967,M_1,2020-04-07 05:00:00,cpm,mobile,30.1459
NeutronsAreFreeOfCharge,0.061816,-119.775,M_48,2020-04-07 05:00:00,cpm,mobile,43.0319
AS-2,0.061971,-119.749,M_29,2020-04-07 05:00:00,cpm,mobile,14.05
CitizenScientist,0.028035,-119.841,M_24,2020-04-07 05:00:00,cpm,mobile,24.1403
CitizenScientist,0.149683,-119.905,M_19,2020-04-07 05:00:00,cpm,mobile,22.8972
CitizenScientist,0.09729,-119.809,M_33,2020-04-07 05:00:00,cpm,mobile,30.0069
CitizenScientist,0.190403,-119.842,M_12,2020-04-07 05:00:00,cpm,mobile,17.5345
PeterLovesCrystals54,0.082913,-119.732,M_30,2020-04-07 05:00:00,cpm,mobile,15.6778
HSS,0.042003,-119.761,M_22,2020-04-07 05:00:00,cpm,mobile,20.0472
RadCurieous,0.112041,-119.872,M_31,2020-04-07 05:00:00,cpm,mobile,15.7319
HSS,0.219694,-119.871,M_10,2020-04-07 05:00:00,cpm,mobile,10.7238
XrayLady,0.04669,-119.738,M_23,2020-04-07 05:00:00,cpm,mobile,13.0736
MySensor,0.18071,-119.849,M_7,2020-04-07 05:00:00,cpm,mobile,11.7291
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 05:00:00,cpm,mobile,41.4208
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 05:00:00,cpm,mobile,34.2944
HiMarkHS,0.083348,-119.789,M_35,2020-04-07 05:00:00,cpm,mobile,31.3
CitizenScientist,0.192592,-119.908,M_3,2020-04-07 05:00:00,cpm,mobile,21.6792
,0.15979,-119.807,S_13,2020-04-07 05:00:00,cpm,static,14.6952
ProfessorSievert,0.160328,-119.89,M_38,2020-04-07 05:00:00,cpm,mobile,43.1069
RichardFox,0.201783,-119.887,M_11,2020-04-07 05:00:00,cpm,mobile,10.4643
TaxiDriver,0.166221,-119.89,M_44,2020-04-07 05:00:00,cpm,mobile,41.3608
MySensor,0.180924,-119.876,M_9,2020-04-07 05:00:00,cpm,mobile,10.1586
HSS,0.145178,-119.842,M_13,2020-04-07 05:00:00,cpm,mobile,16.4833
,0.04147,-119.829,S_11,2020-04-07 05:00:00,cpm,static,14.7486
UncleG,0.1739,-119.875,M_47,2020-04-07 05:00:00,cpm,mobile,39.0051
CitizenScientist,0.047802,-119.748,M_21,2020-04-07 05:00:00,cpm,mobile,33.975
CitizenScientist,0.140016,-119.83,M_15,2020-04-07 05:00:00,cpm,mobile,15.4278
Bob,0.153367,-119.897,M_37,2020-04-07 05:00:00,cpm,mobile,8.20139
CitizenScientist,0.034558,-119.821,M_25,2020-04-07 05:00:00,cpm,mobile,28.4056
MySensor,0.161286,-119.862,M_49,2020-04-07 05:00:00,cpm,mobile,41.15
CitizenScientist,0.149971,-119.914,M_20,2020-04-07 05:00:00,cpm,mobile,41.8667
,0.16849,-119.79,S_15,2020-04-07 05:00:00,cpm,static,14.6112
MySensor,0.19817,-119.826,M_8,2020-04-07 05:00:00,cpm,mobile,10.5296
ASWillhiem,0.11194,-119.872,M_4,2020-04-07 05:00:00,cpm,mobile,14.8028
AS-1,0.044271,-119.771,M_28,2020-04-07 05:00:00,cpm,mobile,13.8597
MySensor,0.18622,-119.904,M_50,2020-04-07 05:00:00,cpm,mobile,35.8542
,0.15689,-119.959,S_1,2020-04-07 05:00:00,cpm,static,14.5418
CitizenScientist,0.055812,-119.862,M_26,2020-04-07 05:00:00,cpm,mobile,33.1111
CitizenScientist,0.08327,-119.806,M_34,2020-04-07 05:00:00,cpm,mobile,30.1292
CitizenScientist,0.125485,-119.861,M_43,2020-04-07 05:00:00,cpm,mobile,32.8722
TestUnit,0.173888,-119.967,M_2,2020-04-07 05:00:00,cpm,mobile,29.6686
,0.1218,-119.904,S_6,2020-04-07 05:00:00,cpm,static,15.3247
CitizenScientist,0.095456,-119.9,M_16,2020-04-07 05:00:00,cpm,mobile,15.9627
TaxiDriver,0.165843,-119.897,M_44,2020-04-07 06:00:00,cpm,mobile,39.7458
AlwaysGlowing,0.121702,-119.819,M_42,2020-04-07 06:00:00,cpm,mobile,34.9028
